id_cliente,nome,data_nascimento,cidade,data_cadastro
467,Cliente_467,1963-03-29,São Paulo,2024-09-07
468,Cliente_468,1974-11-16,Rio de Janeiro,2019-08-16
469,Cliente_469,1998-06-19,Brasília,2020-10-23
470,Cliente_470,1965-08-27,Fortaleza,2019-03-27
471,Cliente_471,1952-04-24,São Paulo,2019-06-24
472,Cliente_472,1982-02-20,Salvador,2020-09-01
473,Cliente_473,1979-01-18,Rio de Janeiro,2018-03-06
474,Cliente_474,1973-10-22,Rio de Janeiro,2018-08-03
475,Cliente_475,1987-10-08,São Paulo,2023-11-25
476,Cliente_476,1955-09-14,Curitiba,2023-05-05
477,Cliente_477,1982-06-25,Salvador,2023-10-04
478,Cliente_478,1959-10-14,Salvador,2023-01-26
479,Cliente_479,1969-11-16,Fortaleza,2018-06-27
480,Cliente_480,1996-10-12,Curitiba,2021-05-20
481,Cliente_481,1952-10-17,Curitiba,2018-09-07
482,Cliente_482,1986-01-12,Fortaleza,2022-10-13
483,Cliente_483,1959-09-08,Fortaleza,2023-07-02
484,Cliente_484,1989-10-17,São Paulo,2018-10-29
485,Cliente_485,1978-11-24,Rio de Janeiro,2024-10-27
486,Cliente_486,1955-11-23,Belo Horizonte,2019-06-01
487,Cliente_487,2002-07-08,Fortaleza,2024-02-25
488,Cliente_488,1979-03-05,Salvador,2022-04-10
489,Cliente_489,1997-08-07,Curitiba,2021-04-22
490,Cliente_490,1995-05-10,Curitiba,2024-10-15
491,Cliente_491,1958-11-24,Brasília,2019-04-14
492,Cliente_492,1999-06-19,Curitiba,2020-05-30
493,Cliente_493,1990-07-06,Curitiba,2020-07-24
494,Cliente_494,1980-05-29,Curitiba,2023-02-01
495,Cliente_495,1987-04-28,Belo Horizonte,2019-01-25
496,Cliente_496,1988-04-15,Fortaleza,2021-07-04
497,Cliente_497,1972-11-13,Rio de Janeiro,2022-03-14
498,Cliente_498,1992-07-19,São Paulo,2018-10-02
499,Cliente_499,1957-08-29,Curitiba,2019-01-17
500,Cliente_500,1958-08-31,Brasília,2022-03-07
501,Cliente_501,1961-09-03,São Paulo,2024-03-28
502,Cliente_502,2002-08-13,Salvador,2024-04-19
503,Cliente_503,1979-07-29,Curitiba,2019-05-16
504,Cliente_504,1981-09-21,Brasília,2022-09-29
505,Cliente_505,1954-08-13,Salvador,2021-03-24
506,Cliente_506,1978-01-12,São Paulo,2021-12-11
507,Cliente_507,2001-11-06,Rio de Janeiro,2023-09-10
508,Cliente_508,1963-11-19,Rio de Janeiro,2023-05-30
509,Cliente_509,1959-09-17,Brasília,2021-12-05
510,Cliente_510,1999-11-27,São Paulo,2022-02-14
511,Cliente_511,1974-12-29,Rio de Janeiro,2024-06-09
512,Cliente_512,1988-07-01,Brasília,2024-04-16
513,Cliente_513,1999-12-13,Salvador,2018-04-18
514,Cliente_514,1973-12-29,Rio de Janeiro,2018-04-29
515,Cliente_515,1974-07-08,Belo Horizonte,2021-06-19
516,Cliente_516,1981-06-29,Rio de Janeiro,2018-01-26
517,Cliente_517,1962-11-08,Fortaleza,2024-05-08
518,Cliente_518,1985-12-15,Rio de Janeiro,2018-10-13
519,Cliente_519,1952-10-01,Fortaleza,2019-01-11
520,Cliente_520,1997-08-04,Curitiba,2020-05-31
521,Cliente_521,1987-09-01,Belo Horizonte,2023-02-02
522,Cliente_522,1964-02-14,Belo Horizonte,2022-02-24
523,Cliente_523,1979-02-07,Salvador,2024-05-13
524,Cliente_524,1957-08-15,Rio de Janeiro,2018-08-04
525,Cliente_525,1964-02-15,Fortaleza,2018-07-23
526,Cliente_526,1957-04-27,Curitiba,2021-01-19
527,Cliente_527,1988-01-16,Salvador,2023-06-13
528,Cliente_528,1989-08-28,Belo Horizonte,2022-08-24
529,Cliente_529,1969-05-04,São Paulo,2023-09-30
530,Cliente_530,1980-12-19,São Paulo,2022-10-27
531,Cliente_531,1975-05-31,Curitiba,2024-08-26
532,Cliente_532,1997-04-10,São Paulo,2021-06-17
533,Cliente_533,1969-10-13,Salvador,2022-06-07
534,Cliente_534,1954-12-01,Rio de Janeiro,2018-02-01
535,Cliente_535,1977-01-15,Brasília,2020-05-15
536,Cliente_536,1962-04-24,Belo Horizonte,2020-11-12
537,Cliente_537,1979-06-09,São Paulo,2019-05-07
538,Cliente_538,1994-08-16,Rio de Janeiro,2022-10-30
539,Cliente_539,1961-08-04,Salvador,2022-04-07
540,Cliente_540,1970-08-24,Salvador,2023-08-12
541,Cliente_541,1981-10-10,Curitiba,2018-10-23
542,Cliente_542,1953-10-18,São Paulo,2022-11-22
543,Cliente_543,1991-04-01,Brasília,2018-11-15
544,Cliente_544,1978-02-01,Curitiba,2024-06-16
545,Cliente_545,2001-06-11,Fortaleza,2022-07-15
546,Cliente_546,1987-06-22,São Paulo,2021-03-31
547,Cliente_547,1986-05-04,Belo Horizonte,2018-03-27
548,Cliente_548,1965-06-02,Brasília,2023-02-28
549,Cliente_549,1982-06-19,Curitiba,2018-12-27
550,Cliente_550,1959-07-01,Curitiba,2020-09-23
551,Cliente_551,2002-10-31,Salvador,2022-06-29
552,Cliente_552,1957-01-21,Brasília,2022-06-10
553,Cliente_553,1977-11-02,Rio de Janeiro,2021-10-22
554,Cliente_554,1979-11-18,São Paulo,2019-11-20
555,Cliente_555,1995-10-19,Salvador,2019-04-13
556,Cliente_556,1995-10-02,Brasília,2020-03-05
557,Cliente_557,1981-05-06,Fortaleza,2021-12-09
558,Cliente_558,1963-04-02,São Paulo,2020-08-25
559,Cliente_559,1963-02-20,Rio de Janeiro,2020-11-14
560,Cliente_560,1965-07-26,Rio de Janeiro,2024-10-03
561,Cliente_561,1956-10-05,Brasília,2019-12-27
562,Cliente_562,1994-05-01,Brasília,2023-03-16
563,Cliente_563,2000-07-29,Curitiba,2024-07-01
564,Cliente_564,2000-08-23,Brasília,2021-08-16
565,Cliente_565,1978-05-13,Curitiba,2019-09-11
566,Cliente_566,1956-02-16,Curitiba,2023-04-05
567,Cliente_567,1977-03-02,Salvador,2021-01-30
568,Cliente_568,1955-01-15,Salvador,2021-12-12
569,Cliente_569,1956-08-28,Curitiba,2021-06-25
570,Cliente_570,1990-07-18,São Paulo,2018-06-04
571,Cliente_571,1983-01-30,São Paulo,2021-03-21
572,Cliente_572,1958-02-06,Salvador,2024-08-30
573,Cliente_573,1984-06-29,Salvador,2023-03-11
574,Cliente_574,1999-09-24,Curitiba,2018-06-18
575,Cliente_575,2001-04-15,Belo Horizonte,2020-02-11
576,Cliente_576,2004-04-11,Salvador,2023-05-03
577,Cliente_577,1963-07-15,Curitiba,2018-09-11
578,Cliente_578,1959-04-15,Fortaleza,2021-11-07
579,Cliente_579,1957-07-26,Fortaleza,2023-08-29
580,Cliente_580,1965-06-25,Rio de Janeiro,2018-06-10
581,Cliente_581,1989-04-10,Salvador,2022-12-05
582,Cliente_582,1996-11-24,Rio de Janeiro,2024-11-02
583,Cliente_583,1982-08-25,Belo Horizonte,2022-03-08
584,Cliente_584,1984-10-03,Brasília,2022-08-02
585,Cliente_585,1980-05-10,São Paulo,2024-09-14
586,Cliente_586,1980-01-09,Belo Horizonte,2018-09-27
587,Cliente_587,1958-06-24,Fortaleza,2024-04-04
588,Cliente_588,1984-09-05,Belo Horizonte,2021-03-09
589,Cliente_589,2004-01-27,Belo Horizonte,2019-09-08
590,Cliente_590,1957-04-24,Fortaleza,2024-07-14
591,Cliente_591,1962-09-09,Belo Horizonte,2021-12-03
592,Cliente_592,1985-03-01,Salvador,2019-06-13
593,Cliente_593,1957-08-08,Salvador,2021-06-22
594,Cliente_594,1983-10-18,Brasília,2021-09-07
595,Cliente_595,1961-06-19,São Paulo,2023-11-27
596,Cliente_596,1987-12-27,Belo Horizonte,2023-09-14
597,Cliente_597,1951-08-21,Belo Horizonte,2022-01-25
598,Cliente_598,1966-03-04,Belo Horizonte,2020-05-27
599,Cliente_599,1993-08-17,Rio de Janeiro,2020-02-26
600,Cliente_600,1962-05-05,São Paulo,2019-09-27
601,Cliente_601,1976-07-15,Salvador,2019-02-19
602,Cliente_602,1998-06-05,São Paulo,2023-11-27
603,Cliente_603,1980-03-19,Salvador,2019-06-21
604,Cliente_604,1983-10-19,Rio de Janeiro,2019-09-24
605,Cliente_605,1966-03-23,Fortaleza,2019-11-10
606,Cliente_606,1989-04-07,Curitiba,2018-06-28
607,Cliente_607,1982-09-07,Curitiba,2020-08-30
608,Cliente_608,1975-07-25,Rio de Janeiro,2023-01-13
609,Cliente_609,1997-11-28,Belo Horizonte,2020-09-06
610,Cliente_610,1992-01-29,Belo Horizonte,2020-03-05
611,Cliente_611,2001-03-05,Curitiba,2022-12-10
612,Cliente_612,1975-04-13,Salvador,2022-04-14
613,Cliente_613,1997-04-27,Rio de Janeiro,2022-09-11
614,Cliente_614,1967-12-01,Rio de Janeiro,2024-10-12
615,Cliente_615,1972-06-06,Fortaleza,2018-08-02
616,Cliente_616,1993-02-11,Salvador,2022-03-01
617,Cliente_617,1959-03-16,Brasília,2023-10-15
618,Cliente_618,1961-03-09,São Paulo,2021-03-13
619,Cliente_619,1964-05-20,Curitiba,2021-01-22
620,Cliente_620,1996-01-21,Brasília,2019-08-27
621,Cliente_621,1989-04-01,Rio de Janeiro,2019-01-11
622,Cliente_622,1990-06-22,São Paulo,2021-12-02
623,Cliente_623,1987-03-23,Curitiba,2018-08-07
624,Cliente_624,1995-01-14,Rio de Janeiro,2022-03-12
625,Cliente_625,1984-08-23,Belo Horizonte,2018-12-01
626,Cliente_626,1970-02-22,Belo Horizonte,2018-04-26
627,Cliente_627,1958-11-21,Brasília,2021-10-05
628,Cliente_628,1963-02-07,São Paulo,2019-07-18
629,Cliente_629,1975-09-27,Fortaleza,2023-04-20
630,Cliente_630,1962-06-14,Curitiba,2023-04-06
631,Cliente_631,1950-06-22,São Paulo,2018-11-21
632,Cliente_632,1972-12-17,Brasília,2020-06-02
633,Cliente_633,1963-06-01,Fortaleza,2024-02-26
634,Cliente_634,2004-08-16,Curitiba,2023-12-02
635,Cliente_635,1959-12-23,Rio de Janeiro,2021-03-26
636,Cliente_636,1977-01-07,São Paulo,2019-05-15
637,Cliente_637,1971-05-24,Fortaleza,2022-09-16
638,Cliente_638,1991-01-04,São Paulo,2018-09-15
639,Cliente_639,1994-11-04,Salvador,2024-09-10
640,Cliente_640,1951-06-23,Salvador,2023-10-12
641,Cliente_641,1971-09-15,Belo Horizonte,2019-08-12
642,Cliente_642,1988-07-05,Salvador,2018-01-07
643,Cliente_643,1981-08-27,Salvador,2020-09-12
644,Cliente_644,1987-05-17,Fortaleza,2020-02-07
645,Cliente_645,1957-09-06,Belo Horizonte,2023-11-15
646,Cliente_646,1956-01-27,Salvador,2023-11-25
647,Cliente_647,1995-07-08,Salvador,2023-09-11
648,Cliente_648,1951-10-29,Brasília,2022-05-19
649,Cliente_649,1992-03-06,Fortaleza,2018-06-28
650,Cliente_650,1984-09-16,Belo Horizonte,2022-03-10
651,Cliente_651,1951-06-17,Brasília,2022-01-02
652,Cliente_652,1956-01-23,Rio de Janeiro,2021-11-13
653,Cliente_653,1959-04-20,Fortaleza,2024-07-11
654,Cliente_654,1979-10-31,São Paulo,2019-07-01
655,Cliente_655,1981-08-10,Belo Horizonte,2024-02-15
656,Cliente_656,1965-09-16,Fortaleza,2023-03-19
657,Cliente_657,1992-12-06,Brasília,2020-01-17
658,Cliente_658,1962-02-05,Fortaleza,2018-09-16
659,Cliente_659,1991-01-23,Belo Horizonte,2018-06-01
660,Cliente_660,1968-02-01,Brasília,2018-06-29
661,Cliente_661,1967-11-24,Belo Horizonte,2018-06-21
662,Cliente_662,1977-10-26,Curitiba,2023-10-13
663,Cliente_663,1998-09-20,Belo Horizonte,2023-04-24
664,Cliente_664,1953-04-14,Belo Horizonte,2020-02-22
665,Cliente_665,1982-01-10,Brasília,2018-07-15
666,Cliente_666,1979-10-12,São Paulo,2021-01-24
667,Cliente_667,1983-01-07,Curitiba,2022-11-25
668,Cliente_668,1989-06-14,Belo Horizonte,2022-05-03
669,Cliente_669,1966-10-05,Fortaleza,2023-07-26
670,Cliente_670,1994-08-20,Brasília,2022-02-13
671,Cliente_671,1996-08-02,Brasília,2020-12-28
672,Cliente_672,1957-05-31,São Paulo,2022-10-05
673,Cliente_673,1988-08-19,Brasília,2024-10-03
674,Cliente_674,1966-03-11,Belo Horizonte,2024-02-13
675,Cliente_675,1978-10-26,São Paulo,2019-02-25
676,Cliente_676,1979-06-03,Belo Horizonte,2021-04-25
677,Cliente_677,1990-01-02,Fortaleza,2024-10-04
678,Cliente_678,1988-03-24,Fortaleza,2019-11-14
679,Cliente_679,1989-10-28,Curitiba,2021-12-10
680,Cliente_680,1953-10-19,Salvador,2021-12-15
681,Cliente_681,1989-01-08,Fortaleza,2021-01-29
682,Cliente_682,1955-02-23,Fortaleza,2018-11-04
683,Cliente_683,1986-06-11,Salvador,2022-01-28
684,Cliente_684,1964-05-09,Rio de Janeiro,2018-05-08
685,Cliente_685,2004-07-04,São Paulo,2022-11-30
686,Cliente_686,1961-04-29,Rio de Janeiro,2018-10-03
687,Cliente_687,1982-11-12,Curitiba,2022-01-23
688,Cliente_688,2000-11-21,Salvador,2018-05-13
689,Cliente_689,1963-10-07,Belo Horizonte,2023-01-17
690,Cliente_690,1983-05-18,Brasília,2022-12-24
691,Cliente_691,1956-11-24,Rio de Janeiro,2024-06-08
692,Cliente_692,1997-07-02,Curitiba,2022-02-12
693,Cliente_693,1978-03-16,Rio de Janeiro,2021-02-15
694,Cliente_694,1960-03-06,Fortaleza,2018-04-17
695,Cliente_695,1966-09-10,Salvador,2023-08-07
696,Cliente_696,1984-09-19,São Paulo,2024-04-19
697,Cliente_697,1973-06-26,Fortaleza,2020-12-02
698,Cliente_698,1990-01-14,Salvador,2020-05-28
699,Cliente_699,1975-08-15,Rio de Janeiro,2023-07-05
700,Cliente_700,1961-01-01,Brasília,2019-07-10
701,Cliente_701,1956-08-23,Rio de Janeiro,2023-01-26
702,Cliente_702,1989-12-07,Brasília,2018-12-26
703,Cliente_703,1978-09-03,Fortaleza,2021-11-24
704,Cliente_704,1955-10-29,Salvador,2024-03-02
705,Cliente_705,1976-01-19,Brasília,2021-05-13
706,Cliente_706,1964-02-18,Brasília,2019-12-15
707,Cliente_707,1982-06-07,Rio de Janeiro,2023-09-15
708,Cliente_708,1960-11-20,Brasília,2020-04-03
709,Cliente_709,1962-06-17,Brasília,2020-08-27
710,Cliente_710,1994-04-28,Belo Horizonte,2018-04-18
711,Cliente_711,1999-09-15,Belo Horizonte,2024-06-02
712,Cliente_712,1991-12-07,Rio de Janeiro,2024-03-09
713,Cliente_713,1957-09-26,Belo Horizonte,2018-09-27
714,Cliente_714,1985-09-20,Salvador,2023-05-15
715,Cliente_715,1986-11-08,Brasília,2022-08-05
716,Cliente_716,2001-07-30,Rio de Janeiro,2018-10-30
717,Cliente_717,1978-06-11,Curitiba,2018-10-31
718,Cliente_718,1991-10-17,Belo Horizonte,2023-10-21
719,Cliente_719,1961-07-07,Fortaleza,2024-03-08
720,Cliente_720,2002-09-25,Brasília,2020-01-16
721,Cliente_721,1961-07-30,Salvador,2022-11-08
722,Cliente_722,1954-12-21,Salvador,2019-05-24
723,Cliente_723,1963-09-24,Rio de Janeiro,2021-05-30
724,Cliente_724,1964-07-13,Fortaleza,2021-08-14
725,Cliente_725,1970-03-25,Salvador,2021-11-18
726,Cliente_726,1975-06-26,Belo Horizonte,2018-11-20
727,Cliente_727,1967-08-12,Belo Horizonte,2024-03-06
728,Cliente_728,1961-03-25,Salvador,2021-05-25
729,Cliente_729,1997-11-11,Salvador,2019-01-18
730,Cliente_730,1965-02-16,Salvador,2024-08-21
731,Cliente_731,1963-11-01,Fortaleza,2019-12-03
732,Cliente_732,2004-04-16,Brasília,2021-10-14
733,Cliente_733,2000-07-25,Brasília,2018-06-18
734,Cliente_734,1952-07-18,São Paulo,2018-11-29
735,Cliente_735,2001-09-29,Fortaleza,2020-12-20
736,Cliente_736,1968-11-29,Curitiba,2024-06-01
737,Cliente_737,1952-09-19,Fortaleza,2023-08-02
738,Cliente_738,1998-12-12,Fortaleza,2021-04-01
739,Cliente_739,1977-02-07,Rio de Janeiro,2023-06-02
740,Cliente_740,1986-06-07,Curitiba,2021-05-03
741,Cliente_741,1956-07-19,Rio de Janeiro,2018-09-03
742,Cliente_742,1989-06-09,Curitiba,2022-08-30
743,Cliente_743,1991-09-01,Belo Horizonte,2020-04-15
744,Cliente_744,2004-06-05,Belo Horizonte,2019-08-12
745,Cliente_745,1978-08-25,Curitiba,2021-11-15
746,Cliente_746,1961-09-24,Salvador,2022-02-26
747,Cliente_747,2000-05-22,Belo Horizonte,2019-03-11
748,Cliente_748,1971-09-09,São Paulo,2023-03-26
749,Cliente_749,1973-12-30,Rio de Janeiro,2023-01-16
750,Cliente_750,1962-08-22,São Paulo,2019-02-01
751,Cliente_751,1976-01-14,Brasília,2022-04-23
752,Cliente_752,1987-07-07,Brasília,2020-10-13
753,Cliente_753,1964-04-30,Salvador,2021-09-03
754,Cliente_754,1978-01-21,Brasília,2020-02-17
755,Cliente_755,1964-04-18,Salvador,2023-08-03
756,Cliente_756,1991-11-18,Belo Horizonte,2023-08-05
757,Cliente_757,1994-08-15,São Paulo,2018-04-05
758,Cliente_758,1985-04-12,Curitiba,2023-09-02
759,Cliente_759,1971-08-07,Salvador,2020-05-31
760,Cliente_760,1981-08-29,São Paulo,2018-07-19
761,Cliente_761,1975-03-30,Salvador,2023-07-21
762,Cliente_762,1992-03-21,Salvador,2021-03-16
763,Cliente_763,1950-09-25,Curitiba,2019-03-17
764,Cliente_764,1962-01-06,Fortaleza,2020-12-19
765,Cliente_765,1982-10-25,Belo Horizonte,2022-07-10
766,Cliente_766,1954-01-22,São Paulo,2022-06-29
767,Cliente_767,2001-02-28,Rio de Janeiro,2024-04-20
768,Cliente_768,1982-07-11,Belo Horizonte,2024-03-16
769,Cliente_769,1956-08-06,Salvador,2022-05-02
770,Cliente_770,1990-05-28,Belo Horizonte,2024-03-02
771,Cliente_771,1960-08-29,São Paulo,2019-06-12
772,Cliente_772,1985-05-04,Brasília,2022-03-09
773,Cliente_773,1980-06-03,Belo Horizonte,2024-04-03
774,Cliente_774,1962-12-11,Salvador,2020-03-26
775,Cliente_775,1995-09-04,Salvador,2022-07-03
776,Cliente_776,1953-08-12,São Paulo,2018-07-05
777,Cliente_777,1962-04-18,Brasília,2021-09-26
778,Cliente_778,1992-07-02,Curitiba,2023-10-29
779,Cliente_779,1963-05-13,Salvador,2024-10-19
780,Cliente_780,1962-07-17,Salvador,2021-09-05
781,Cliente_781,1978-07-30,Curitiba,2019-10-28
782,Cliente_782,1976-11-05,Belo Horizonte,2024-08-28
783,Cliente_783,1995-07-07,Salvador,2023-09-19
784,Cliente_784,1993-12-12,Belo Horizonte,2024-04-24
785,Cliente_785,1992-08-09,Belo Horizonte,2018-03-10
786,Cliente_786,1979-09-20,Curitiba,2019-03-25
787,Cliente_787,2002-05-14,Brasília,2021-06-14
788,Cliente_788,1952-05-23,Curitiba,2024-09-10
789,Cliente_789,1973-10-27,Salvador,2024-06-27
790,Cliente_790,1970-06-01,Salvador,2018-07-30
791,Cliente_791,1993-02-07,Salvador,2019-11-30
792,Cliente_792,1984-02-10,Brasília,2019-08-29
793,Cliente_793,1971-09-24,Salvador,2018-05-10
794,Cliente_794,1959-11-11,São Paulo,2020-02-21
795,Cliente_795,1989-07-26,Curitiba,2021-07-08
796,Cliente_796,1963-08-03,Fortaleza,2022-08-19
797,Cliente_797,1968-04-17,Salvador,2022-08-08
798,Cliente_798,1992-04-23,Fortaleza,2018-09-13
799,Cliente_799,1962-05-22,Rio de Janeiro,2023-10-26
800,Cliente_800,2000-04-27,Fortaleza,2021-08-24
801,Cliente_801,1992-12-01,Curitiba,2023-11-23
802,Cliente_802,1978-02-24,Curitiba,2019-12-11
803,Cliente_803,1997-10-30,Salvador,2021-11-03
804,Cliente_804,1981-10-14,Salvador,2020-12-18
805,Cliente_805,1993-06-09,Rio de Janeiro,2020-02-27
806,Cliente_806,1975-01-12,Belo Horizonte,2024-04-04
807,Cliente_807,1970-03-05,Brasília,2021-05-04
808,Cliente_808,1975-12-06,Fortaleza,2020-04-29
809,Cliente_809,1993-11-14,Curitiba,2021-07-22
810,Cliente_810,1981-04-17,Brasília,2024-04-14
811,Cliente_811,1974-07-14,São Paulo,2021-03-24
812,Cliente_812,2001-06-13,Curitiba,2024-02-03
813,Cliente_813,1985-05-25,Brasília,2021-11-14
814,Cliente_814,1963-02-21,São Paulo,2021-04-04
815,Cliente_815,1975-10-22,Belo Horizonte,2018-11-20
816,Cliente_816,1989-09-08,Fortaleza,2020-11-16
817,Cliente_817,1992-12-24,Rio de Janeiro,2020-05-26
818,Cliente_818,1998-04-27,Salvador,2021-01-15
819,Cliente_819,1974-05-15,São Paulo,2019-07-17
820,Cliente_820,2002-08-25,Rio de Janeiro,2020-09-07
821,Cliente_821,1954-07-22,Rio de Janeiro,2023-12-16
822,Cliente_822,1970-11-21,São Paulo,2018-08-04
823,Cliente_823,1987-01-30,Fortaleza,2021-09-14
824,Cliente_824,1992-05-19,Fortaleza,2019-02-16
825,Cliente_825,1962-05-02,Salvador,2018-01-22
826,Cliente_826,1964-03-03,Fortaleza,2022-07-25
827,Cliente_827,1992-09-04,Fortaleza,2023-05-10
828,Cliente_828,1967-11-23,Belo Horizonte,2021-03-22
829,Cliente_829,1975-08-10,Brasília,2018-08-31
830,Cliente_830,1958-01-10,Rio de Janeiro,2024-06-09
831,Cliente_831,1998-01-04,Rio de Janeiro,2018-06-02
832,Cliente_832,1987-06-29,São Paulo,2019-12-22
833,Cliente_833,1985-08-13,Rio de Janeiro,2023-07-23
834,Cliente_834,1975-12-21,São Paulo,2018-06-03
835,Cliente_835,1976-10-08,Salvador,2024-05-15
836,Cliente_836,1959-08-18,Belo Horizonte,2021-10-04
837,Cliente_837,1990-10-06,Salvador,2024-02-04
838,Cliente_838,1994-04-24,Brasília,2019-07-04
839,Cliente_839,1995-03-28,Belo Horizonte,2023-04-02
840,Cliente_840,1967-04-20,Belo Horizonte,2019-04-07
841,Cliente_841,1964-07-30,Fortaleza,2023-02-23
842,Cliente_842,1973-01-30,São Paulo,2020-02-02
843,Cliente_843,1980-03-30,Salvador,2021-04-23
844,Cliente_844,1967-05-01,Salvador,2019-12-20
845,Cliente_845,1986-05-19,Salvador,2022-10-18
846,Cliente_846,1979-06-03,Curitiba,2018-12-22
847,Cliente_847,1958-07-23,Rio de Janeiro,2020-01-27
848,Cliente_848,1992-11-01,Rio de Janeiro,2021-08-18
849,Cliente_849,1950-08-12,Curitiba,2020-12-04
850,Cliente_850,1971-02-17,Brasília,2023-01-04
851,Cliente_851,1973-12-14,Belo Horizonte,2021-09-12
852,Cliente_852,2002-04-04,São Paulo,2024-06-04
853,Cliente_853,1973-06-19,Fortaleza,2022-01-12
854,Cliente_854,1971-03-15,Fortaleza,2018-09-12
855,Cliente_855,1960-08-09,Belo Horizonte,2023-03-22
856,Cliente_856,1964-04-30,Fortaleza,2022-07-19
857,Cliente_857,1995-01-31,Fortaleza,2021-06-27
858,Cliente_858,1960-07-14,Belo Horizonte,2021-04-23
859,Cliente_859,1969-10-24,Rio de Janeiro,2020-06-16
860,Cliente_860,1992-11-25,Curitiba,2019-09-20
861,Cliente_861,2004-05-05,Curitiba,2022-03-11
862,Cliente_862,1999-04-11,Brasília,2023-04-13
863,Cliente_863,1998-03-23,Brasília,2020-06-13
864,Cliente_864,1972-03-14,Brasília,2024-09-06
865,Cliente_865,1957-05-06,Curitiba,2023-11-23
866,Cliente_866,1997-05-21,São Paulo,2022-01-21
867,Cliente_867,2000-08-12,São Paulo,2019-04-05
868,Cliente_868,1999-02-18,Rio de Janeiro,2023-09-02
869,Cliente_869,2001-05-19,Rio de Janeiro,2024-01-08
870,Cliente_870,1964-10-05,Brasília,2021-09-05
871,Cliente_871,1996-09-06,São Paulo,2022-12-15
872,Cliente_872,1968-06-05,Curitiba,2024-07-16
873,Cliente_873,1958-02-27,Curitiba,2023-09-22
874,Cliente_874,1954-12-29,Rio de Janeiro,2023-02-01
875,Cliente_875,1996-01-18,Curitiba,2022-08-29
876,Cliente_876,2000-08-04,Salvador,2018-08-25
877,Cliente_877,1991-06-26,Fortaleza,2021-06-16
878,Cliente_878,1951-12-15,Belo Horizonte,2022-06-10
879,Cliente_879,1950-04-09,Salvador,2020-06-11
880,Cliente_880,1956-07-21,Curitiba,2018-07-05
881,Cliente_881,1980-11-28,Salvador,2018-09-19
882,Cliente_882,1955-05-29,Curitiba,2018-10-10
883,Cliente_883,1952-11-05,Curitiba,2021-03-21
884,Cliente_884,1966-02-23,Brasília,2019-07-09
885,Cliente_885,1987-09-18,Curitiba,2022-03-14
886,Cliente_886,1990-03-29,Curitiba,2022-03-27
887,Cliente_887,1957-03-14,Rio de Janeiro,2024-01-18
888,Cliente_888,1981-03-14,Rio de Janeiro,2019-05-01
889,Cliente_889,1998-03-14,Salvador,2022-05-29
890,Cliente_890,1961-06-04,Brasília,2020-07-01
891,Cliente_891,1950-04-24,Belo Horizonte,2018-04-04
892,Cliente_892,1991-07-16,Curitiba,2024-02-09
893,Cliente_893,1997-09-21,Brasília,2022-04-03
894,Cliente_894,1970-08-09,Curitiba,2020-10-10
895,Cliente_895,1981-01-20,Belo Horizonte,2019-09-28
896,Cliente_896,1966-11-29,São Paulo,2019-04-08
897,Cliente_897,1987-08-12,Rio de Janeiro,2018-03-06
898,Cliente_898,1968-06-27,São Paulo,2018-10-03
899,Cliente_899,2003-04-15,Curitiba,2018-05-18
900,Cliente_900,2003-08-19,Rio de Janeiro,2018-07-19
901,Cliente_901,1953-12-20,Curitiba,2022-07-06
902,Cliente_902,1971-01-09,Rio de Janeiro,2024-01-20
903,Cliente_903,1955-01-24,Salvador,2019-07-28
904,Cliente_904,1975-12-14,Brasília,2020-08-17
905,Cliente_905,2001-09-07,Salvador,2021-07-30
906,Cliente_906,2003-08-23,Rio de Janeiro,2021-08-06
907,Cliente_907,1977-01-27,Fortaleza,2019-08-10
908,Cliente_908,1996-10-06,Curitiba,2020-06-24
909,Cliente_909,1976-12-16,São Paulo,2021-02-01
910,Cliente_910,1999-12-12,Fortaleza,2024-08-20
911,Cliente_911,1965-09-17,Salvador,2022-10-16
912,Cliente_912,1994-06-19,Belo Horizonte,2018-07-12
913,Cliente_913,1984-03-12,Belo Horizonte,2023-11-19
914,Cliente_914,1987-05-09,Rio de Janeiro,2022-07-31
915,Cliente_915,1976-11-26,Rio de Janeiro,2022-03-22
916,Cliente_916,1998-04-05,Rio de Janeiro,2023-04-24
917,Cliente_917,1970-03-21,Brasília,2021-05-16
